user_id,subscription_type,subscription_category,start_date,end_date,amount
3055,Family,3 month,2024-11-05,2025-02-03,605.06
3056,Premium,3 month,2025-04-28,2025-07-27,605.06
3057,Premium,Yearly,2024-10-19,2025-10-19,536.41
3058,Free,3 month,2025-02-09,2025-05-10,0.0
3059,Free,Monthly,2024-12-05,2025-01-04,0.0
3060,Premium,Yearly,2025-07-04,2026-07-04,664.92
3061,Family,Monthly,2024-10-14,2024-11-13,827.58
3062,Family,3 month,2025-06-06,2025-09-04,286.56
3063,Family,Yearly,2025-01-09,2026-01-09,605.06
3064,Free,Monthly,2025-01-25,2025-02-24,0.0
3065,Premium,Monthly,2025-07-16,2025-08-15,605.06
3066,Free,3 month,2024-09-02,2024-12-01,0.0
3067,Premium,3 month,2024-10-25,2025-01-23,323.07
3068,Free,3 month,2024-12-15,2025-03-15,0.0
3069,Premium,Yearly,2025-05-11,2026-05-11,605.06
3070,Family,Monthly,2025-05-18,2025-06-17,605.06
3071,Premium,3 month,2025-04-12,2025-07-11,605.06
3072,Premium,3 month,2025-05-11,2025-08-09,522.91
3073,Family,Monthly,2024-09-19,2024-10-19,605.06
3074,Premium,3 month,2025-02-15,2025-05-16,605.06
3075,Premium,3 month,2024-11-04,2025-02-02,605.06
3076,Free,Yearly,2025-03-21,2026-03-21,0.0
3077,Premium,3 month,2025-01-04,2025-04-04,605.06
3078,Family,3 month,2025-05-02,2025-07-31,605.06
3079,Free,Yearly,2024-09-09,2025-09-09,0.0
3080,Premium,3 month,2025-02-17,2025-05-18,591.78
3081,Premium,Yearly,2025-05-30,2026-05-30,324.77
3082,Family,Monthly,2025-05-18,2025-06-17,605.06
3083,Premium,Monthly,2024-08-10,2024-09-09,605.06
3084,Premium,3 month,2025-03-01,2025-05-30,605.06
3085,Family,Yearly,2024-10-03,2025-10-03,605.06
3086,Family,3 month,2024-10-09,2025-01-07,626.51
3087,Family,Monthly,2025-04-01,2025-05-01,605.06
3088,Premium,Yearly,2025-07-12,2026-07-12,605.06
3089,Premium,Monthly,2025-06-13,2025-07-13,605.06
3090,Free,Yearly,2025-04-24,2026-04-24,0.0
3091,Premium,Monthly,2024-09-19,2024-10-19,605.06
3092,Premium,3 month,2024-09-26,2024-12-25,350.46
3093,Premium,Yearly,2024-09-15,2025-09-15,289.95
3094,Free,Yearly,2025-07-24,2026-07-24,0.0
3095,Premium,3 month,2024-10-28,2025-01-26,605.06
3096,Family,3 month,2025-07-31,2025-10-29,605.06
3097,Premium,Yearly,2024-09-15,2025-09-15,605.06
3098,Premium,Yearly,2025-05-25,2026-05-25,605.06
3099,Premium,Yearly,2024-09-07,2025-09-07,205.24
3100,Premium,3 month,2024-08-23,2024-11-21,605.06
3101,Premium,Monthly,2025-01-11,2025-02-10,605.06
3102,Premium,Monthly,2024-12-14,2025-01-13,605.06
3103,Family,3 month,2025-05-09,2025-08-07,605.06
3104,Premium,Monthly,2025-05-27,2025-06-26,561.25
3105,Premium,Yearly,2024-12-20,2025-12-20,841.48
3106,Free,3 month,2024-10-18,2025-01-16,0.0
3107,Family,Yearly,2025-05-10,2026-05-10,605.06
3108,Family,Yearly,2025-01-30,2026-01-30,540.21
3109,Free,Yearly,2025-04-17,2026-04-17,0.0
3110,Free,Monthly,2025-02-21,2025-03-23,0.0
3111,Premium,Yearly,2025-04-02,2026-04-02,892.8
3112,Premium,Yearly,2024-11-10,2025-11-10,605.06
3113,Premium,Yearly,2024-11-10,2025-11-10,229.89
3114,Family,3 month,2025-05-11,2025-08-09,984.96
3115,Family,Yearly,2025-07-07,2026-07-07,605.06
3116,Free,3 month,2024-12-10,2025-03-10,0.0
3117,Free,Monthly,2024-12-16,2025-01-15,0.0
3118,Premium,Monthly,2025-06-15,2025-07-15,971.5
3119,Family,Yearly,2024-11-10,2025-11-10,605.06
3120,Free,Yearly,2024-10-17,2025-10-17,0.0
3121,Family,Yearly,2024-12-26,2025-12-26,605.06
3122,Premium,Monthly,2025-03-21,2025-04-20,722.6
3123,Family,3 month,2025-06-23,2025-09-21,605.06
3124,Free,Monthly,2024-12-27,2025-01-26,0.0
3125,Free,3 month,2024-08-26,2024-11-24,0.0
3126,Family,3 month,2025-03-15,2025-06-13,605.06
3127,Premium,Monthly,2024-11-29,2024-12-29,337.91
3128,Premium,Monthly,2025-01-05,2025-02-04,644.02
3129,Free,Yearly,2025-07-13,2026-07-13,0.0
3130,Free,Yearly,2024-08-28,2025-08-28,0.0
3131,Premium,Monthly,2025-02-05,2025-03-07,605.06
3132,Free,Monthly,2025-03-02,2025-04-01,0.0
3133,Premium,3 month,2025-03-04,2025-06-02,605.06
3134,Free,Yearly,2024-08-21,2025-08-21,0.0
3135,Premium,3 month,2025-05-02,2025-07-31,681.09
3136,Premium,3 month,2024-10-04,2025-01-02,605.06
3137,Family,Monthly,2025-05-17,2025-06-16,605.06
3138,Family,3 month,2024-08-23,2024-11-21,605.06
3139,Premium,3 month,2025-08-01,2025-10-30,372.2
3140,Free,Yearly,2025-06-20,2026-06-20,0.0
3141,Family,Yearly,2025-05-28,2026-05-28,754.28
3142,Family,3 month,2025-01-17,2025-04-17,605.06
3143,Premium,Monthly,2025-02-10,2025-03-12,605.06
3144,Premium,Monthly,2024-11-18,2024-12-18,605.06
3145,Premium,Yearly,2024-09-17,2025-09-17,605.06
3146,Family,3 month,2025-03-31,2025-06-29,605.06
3147,Premium,Yearly,2025-07-07,2026-07-07,605.06
3148,Free,Yearly,2025-03-05,2026-03-05,0.0
3149,Free,3 month,2024-11-11,2025-02-09,0.0
3150,Premium,Monthly,2024-09-19,2024-10-19,605.06
3151,Premium,Monthly,2025-04-28,2025-05-28,372.65
3152,Family,Yearly,2024-10-29,2025-10-29,605.06
3153,Premium,3 month,2024-10-02,2024-12-31,605.06
3154,Family,Yearly,2025-04-30,2026-04-30,605.06
3155,Family,Yearly,2025-07-08,2026-07-08,605.06
3156,Premium,3 month,2025-04-16,2025-07-15,605.06
3157,Premium,3 month,2024-09-02,2024-12-01,838.76
3158,Free,Monthly,2025-03-25,2025-04-24,0.0
3159,Free,Yearly,2025-03-03,2026-03-03,0.0
3160,Free,Monthly,2024-10-05,2024-11-04,0.0
3161,Premium,Yearly,2025-04-20,2026-04-20,411.98
3162,Family,Monthly,2025-03-15,2025-04-14,605.06
3163,Family,Yearly,2024-11-20,2025-11-20,248.8
3164,Premium,Yearly,2024-11-01,2025-11-01,605.06
3165,Premium,3 month,2025-03-16,2025-06-14,605.06
3166,Family,3 month,2024-08-30,2024-11-28,218.45
3167,Free,3 month,2025-04-28,2025-07-27,0.0
3168,Family,Yearly,2024-08-14,2025-08-14,605.06
3169,Premium,Monthly,2025-04-06,2025-05-06,605.06
3170,Premium,3 month,2025-05-11,2025-08-09,605.06
3171,Premium,3 month,2025-05-30,2025-08-28,605.06
3172,Family,Monthly,2025-07-11,2025-08-10,605.06
3173,Premium,3 month,2025-04-06,2025-07-05,605.06
3174,Premium,3 month,2024-08-29,2024-11-27,605.06
3175,Free,Monthly,2025-07-29,2025-08-28,0.0
3176,Family,Yearly,2024-12-05,2025-12-05,444.9
3177,Free,Monthly,2025-02-15,2025-03-17,0.0
3178,Free,Monthly,2025-07-18,2025-08-17,0.0
3179,Premium,3 month,2025-03-08,2025-06-06,605.06
3180,Family,Monthly,2025-01-25,2025-02-24,605.06
3181,Free,Yearly,2025-06-28,2026-06-28,0.0
3182,Free,3 month,2025-08-07,2025-11-05,0.0
3183,Free,3 month,2025-04-19,2025-07-18,0.0
3184,Free,Yearly,2025-01-01,2026-01-01,0.0
3185,Family,Monthly,2025-02-06,2025-03-08,605.06
3186,Premium,3 month,2025-03-16,2025-06-14,605.06
3187,Premium,3 month,2025-04-07,2025-07-06,388.17
3188,Premium,Monthly,2025-07-05,2025-08-04,572.93
3189,Premium,Monthly,2025-03-16,2025-04-15,389.19
3190,Family,3 month,2025-07-10,2025-10-08,605.06
3191,Free,Monthly,2024-09-22,2024-10-22,0.0
3192,Free,Yearly,2025-06-25,2026-06-25,0.0
3193,Premium,Yearly,2024-11-15,2025-11-15,917.04
3194,Free,Yearly,2024-09-03,2025-09-03,0.0
3195,Premium,Yearly,2025-01-13,2026-01-13,605.06
3196,Premium,3 month,2025-03-16,2025-06-14,742.99
3197,Family,Yearly,2025-04-20,2026-04-20,605.06
3198,Family,Yearly,2024-12-23,2025-12-23,530.75
3199,Premium,Yearly,2024-10-26,2025-10-26,330.84
3200,Free,Yearly,2024-10-01,2025-10-01,0.0
3201,Premium,Monthly,2025-03-13,2025-04-12,409.39
3202,Free,Yearly,2025-03-01,2026-03-01,0.0
3203,Free,3 month,2024-11-23,2025-02-21,0.0
3204,Free,3 month,2025-06-24,2025-09-22,0.0
3205,Family,Yearly,2025-02-26,2026-02-26,605.06
3206,Family,3 month,2024-10-05,2025-01-03,802.06
3207,Premium,3 month,2024-11-07,2025-02-05,605.06
3208,Free,Yearly,2025-01-07,2026-01-07,0.0
3209,Free,3 month,2025-04-10,2025-07-09,0.0
3210,Premium,Yearly,2025-05-20,2026-05-20,605.06
3211,Premium,Monthly,2025-07-21,2025-08-20,921.18
3212,Free,Monthly,2025-01-13,2025-02-12,0.0
3213,Premium,Yearly,2024-10-08,2025-10-08,605.06
3214,Free,3 month,2025-05-25,2025-08-23,0.0
3215,Premium,3 month,2025-03-30,2025-06-28,858.41
3216,Premium,Yearly,2025-07-31,2026-07-31,605.06
3217,Premium,3 month,2024-10-14,2025-01-12,605.06
3218,Free,Yearly,2025-01-10,2026-01-10,0.0
3219,Family,Yearly,2025-02-18,2026-02-18,997.01
3220,Family,3 month,2024-10-08,2025-01-06,605.06
3221,Premium,Monthly,2025-03-26,2025-04-25,605.06
3222,Free,Yearly,2024-12-20,2025-12-20,0.0
3223,Premium,Yearly,2025-05-09,2026-05-09,605.06
3224,Premium,Monthly,2025-03-23,2025-04-22,605.06
3225,Premium,3 month,2025-08-09,2025-11-07,605.06
3226,Family,3 month,2024-11-06,2025-02-04,372.9
3227,Premium,Yearly,2025-05-07,2026-05-07,605.06
3228,Family,Yearly,2025-06-22,2026-06-22,605.06
3229,Free,Yearly,2025-02-23,2026-02-23,0.0
3230,Premium,Monthly,2024-09-08,2024-10-08,605.06
3231,Family,Monthly,2025-02-04,2025-03-06,605.06
3232,Premium,Monthly,2024-10-03,2024-11-02,615.47
3233,Premium,3 month,2025-04-23,2025-07-22,391.05
3234,Free,3 month,2024-11-08,2025-02-06,0.0
3235,Family,Yearly,2025-08-04,2026-08-04,605.06
3236,Premium,Yearly,2024-08-17,2025-08-17,605.06
3237,Premium,3 month,2024-11-24,2025-02-22,876.38
3238,Family,3 month,2024-08-27,2024-11-25,605.06
3239,Family,Yearly,2024-12-29,2025-12-29,605.06
3240,Free,Monthly,2024-12-25,2025-01-24,0.0
3241,Family,Yearly,2025-07-25,2026-07-25,605.06
3242,Family,Yearly,2024-12-07,2025-12-07,605.06
3243,Premium,3 month,2024-11-22,2025-02-20,605.06
3244,Free,Monthly,2025-03-20,2025-04-19,0.0
3245,Premium,Monthly,2025-02-08,2025-03-10,605.06
3246,Premium,Monthly,2024-12-15,2025-01-14,605.06
3247,Premium,3 month,2024-10-23,2025-01-21,605.06
3248,Family,Yearly,2024-12-31,2025-12-31,257.93
3249,Premium,3 month,2025-08-09,2025-11-07,605.06
3250,Free,Monthly,2025-04-15,2025-05-15,0.0
3251,Family,Yearly,2024-12-13,2025-12-13,605.06
3252,Family,3 month,2024-11-15,2025-02-13,605.06
3253,Family,3 month,2025-06-14,2025-09-12,605.06
3254,Premium,Monthly,2025-05-14,2025-06-13,605.06
3255,Premium,Monthly,2025-04-30,2025-05-30,605.06
3256,Premium,3 month,2025-06-14,2025-09-12,422.62
3257,Free,Monthly,2025-05-10,2025-06-09,0.0
3258,Premium,Monthly,2024-10-31,2024-11-30,605.06
3259,Premium,Monthly,2024-11-11,2024-12-11,722.31
3260,Family,Monthly,2024-12-13,2025-01-12,605.06
3261,Premium,Monthly,2025-05-17,2025-06-16,736.13
3262,Family,Monthly,2025-04-28,2025-05-28,605.06
3263,Free,Yearly,2025-06-01,2026-06-01,0.0
3264,Premium,3 month,2025-07-08,2025-10-06,606.7
3265,Premium,Monthly,2024-12-03,2025-01-02,605.06
3266,Premium,3 month,2025-03-23,2025-06-21,605.06
3267,Premium,Monthly,2024-09-18,2024-10-18,605.06
3268,Family,Yearly,2025-03-21,2026-03-21,605.06
3269,Family,Yearly,2024-12-05,2025-12-05,605.06
3270,Premium,3 month,2025-04-09,2025-07-08,605.06
3271,Family,Yearly,2025-07-16,2026-07-16,605.06
3272,Premium,Monthly,2025-03-30,2025-04-29,605.06
3273,Premium,Yearly,2025-04-10,2026-04-10,684.89
3274,Premium,3 month,2025-02-23,2025-05-24,527.68
3275,Premium,Monthly,2024-11-15,2024-12-15,605.06
3276,Family,3 month,2025-03-04,2025-06-02,845.54
3277,Premium,Monthly,2024-10-09,2024-11-08,882.51
3278,Premium,Monthly,2025-02-05,2025-03-07,605.06
3279,Free,3 month,2024-09-17,2024-12-16,0.0
3280,Free,Monthly,2025-07-06,2025-08-05,0.0
3281,Free,Yearly,2025-02-19,2026-02-19,0.0
3282,Family,Monthly,2024-10-03,2024-11-02,812.47
3283,Free,Yearly,2025-07-04,2026-07-04,0.0
3284,Premium,3 month,2024-12-21,2025-03-21,605.06
3285,Free,Monthly,2025-01-03,2025-02-02,0.0
3286,Family,Monthly,2024-12-03,2025-01-02,842.13
3287,Free,Yearly,2025-07-26,2026-07-26,0.0
3288,Family,Yearly,2024-11-05,2025-11-05,605.06
3289,Premium,Monthly,2025-02-04,2025-03-06,605.06
3290,Premium,Yearly,2025-01-27,2026-01-27,425.66
3291,Family,Yearly,2025-01-25,2026-01-25,860.06
3292,Free,3 month,2024-11-08,2025-02-06,0.0
3293,Premium,3 month,2024-09-22,2024-12-21,605.06
3294,Free,Monthly,2025-07-21,2025-08-20,0.0
3295,Free,Yearly,2025-08-03,2026-08-03,0.0
3296,Premium,Yearly,2025-06-13,2026-06-13,605.06
3297,Family,3 month,2024-10-25,2025-01-23,605.06
3298,Family,Monthly,2025-08-07,2025-09-06,605.06
3299,Premium,Monthly,2025-06-13,2025-07-13,582.93
3300,Family,3 month,2025-03-18,2025-06-16,605.06
3301,Premium,3 month,2025-01-09,2025-04-09,605.06
3302,Premium,Monthly,2025-01-15,2025-02-14,605.06
3303,Family,Yearly,2024-11-11,2025-11-11,605.06
3304,Premium,Yearly,2024-12-04,2025-12-04,605.06
3305,Family,3 month,2024-10-02,2024-12-31,605.06
3306,Family,3 month,2024-12-14,2025-03-14,605.06
3307,Family,Monthly,2025-07-03,2025-08-02,605.06
3308,Premium,3 month,2024-12-12,2025-03-12,605.06
3309,Family,3 month,2025-01-08,2025-04-08,854.19
3310,Family,3 month,2024-10-06,2025-01-04,808.25
3311,Free,3 month,2025-07-10,2025-10-08,0.0
3312,Premium,Yearly,2024-11-05,2025-11-05,605.06
3313,Premium,Monthly,2025-03-19,2025-04-18,605.06
3314,Premium,3 month,2025-02-27,2025-05-28,767.93
3315,Premium,3 month,2025-04-30,2025-07-29,605.06
3316,Premium,3 month,2024-08-26,2024-11-24,839.22
3317,Family,Monthly,2024-11-19,2024-12-19,343.89
3318,Premium,Yearly,2025-07-28,2026-07-28,605.06
3319,Premium,Yearly,2025-01-17,2026-01-17,605.06
3320,Family,Monthly,2024-09-17,2024-10-17,950.8
3321,Premium,Yearly,2025-05-04,2026-05-04,605.06
3322,Family,Monthly,2024-12-17,2025-01-16,605.06
3323,Premium,Yearly,2024-08-15,2025-08-15,605.06
3324,Family,3 month,2024-09-25,2024-12-24,810.11
3325,Free,Monthly,2025-02-10,2025-03-12,0.0
3326,Premium,Yearly,2025-07-29,2026-07-29,605.06
3327,Family,Monthly,2025-05-16,2025-06-15,713.52
3328,Premium,Yearly,2025-01-01,2026-01-01,605.06
3329,Premium,Yearly,2025-05-20,2026-05-20,856.22
3330,Premium,3 month,2025-06-28,2025-09-26,605.06
3331,Premium,3 month,2025-02-05,2025-05-06,605.06
3332,Free,3 month,2025-04-11,2025-07-10,0.0
3333,Family,Yearly,2025-06-22,2026-06-22,605.06
3334,Free,Monthly,2025-07-26,2025-08-25,0.0
3335,Free,3 month,2024-10-04,2025-01-02,0.0
3336,Free,Monthly,2025-02-11,2025-03-13,0.0
3337,Family,Yearly,2024-09-08,2025-09-08,605.06
3338,Premium,Yearly,2024-10-23,2025-10-23,605.06
3339,Family,Monthly,2024-10-12,2024-11-11,605.06
3340,Premium,3 month,2025-07-22,2025-10-20,605.06
3341,Premium,Monthly,2024-12-13,2025-01-12,605.06
3342,Free,Yearly,2024-12-03,2025-12-03,0.0
3343,Family,3 month,2024-09-20,2024-12-19,381.01
3344,Free,Yearly,2025-02-25,2026-02-25,0.0
3345,Family,Yearly,2024-08-21,2025-08-21,605.06
3346,Family,Yearly,2025-06-19,2026-06-19,605.06
3347,Family,Yearly,2024-08-22,2025-08-22,605.06
3348,Premium,Yearly,2025-06-26,2026-06-26,605.06
3349,Premium,Monthly,2025-05-19,2025-06-18,489.08
3350,Premium,Monthly,2025-04-05,2025-05-05,461.31
3351,Premium,Yearly,2025-07-05,2026-07-05,491.04
3352,Family,Yearly,2025-03-11,2026-03-11,605.06
3353,Free,Yearly,2025-01-01,2026-01-01,0.0
3354,Free,Yearly,2025-05-22,2026-05-22,0.0
3355,Premium,3 month,2025-08-05,2025-11-03,605.06
3356,Premium,Monthly,2025-01-07,2025-02-06,605.06
3357,Free,Monthly,2025-01-22,2025-02-21,0.0
3358,Premium,Yearly,2024-08-17,2025-08-17,911.16
3359,Free,Yearly,2025-01-06,2026-01-06,0.0
3360,Free,Yearly,2025-08-08,2026-08-08,0.0
3361,Premium,Monthly,2025-04-06,2025-05-06,597.45
3362,Premium,Yearly,2024-10-26,2025-10-26,551.42
3363,Premium,Monthly,2024-12-22,2025-01-21,627.55
3364,Premium,3 month,2025-04-26,2025-07-25,687.88
3365,Family,Monthly,2024-09-30,2024-10-30,605.06
3366,Premium,Yearly,2025-03-12,2026-03-12,605.06
3367,Free,3 month,2025-07-10,2025-10-08,0.0
3368,Premium,Monthly,2024-09-04,2024-10-04,605.06
3369,Premium,Monthly,2024-08-23,2024-09-22,605.06
3370,Family,Monthly,2025-03-19,2025-04-18,605.06
3371,Premium,Monthly,2025-02-13,2025-03-15,605.06
3372,Free,3 month,2024-09-28,2024-12-27,0.0
3373,Family,3 month,2024-12-19,2025-03-19,323.62
3374,Premium,Monthly,2025-06-24,2025-07-24,278.15
3375,Premium,Monthly,2025-03-09,2025-04-08,325.66
3376,Family,3 month,2024-08-14,2024-11-12,605.06
3377,Premium,3 month,2024-12-03,2025-03-03,292.79
3378,Premium,3 month,2024-12-24,2025-03-24,605.06
3379,Family,Monthly,2024-09-25,2024-10-25,605.06
3380,Premium,3 month,2024-12-11,2025-03-11,473.17
3381,Family,Monthly,2025-01-18,2025-02-17,605.06
3382,Free,3 month,2024-12-27,2025-03-27,0.0
3383,Premium,Yearly,2025-02-28,2026-02-28,847.45
3384,Premium,Yearly,2025-03-23,2026-03-23,605.06
3385,Premium,3 month,2025-07-12,2025-10-10,605.06
3386,Premium,Monthly,2025-07-18,2025-08-17,962.56
3387,Premium,3 month,2025-05-08,2025-08-06,229.39
3388,Family,3 month,2025-07-17,2025-10-15,985.8
3389,Premium,3 month,2025-01-09,2025-04-09,605.06
3390,Premium,3 month,2024-12-21,2025-03-21,605.06
3391,Free,Yearly,2025-03-07,2026-03-07,0.0
3392,Free,3 month,2025-04-26,2025-07-25,0.0
3393,Premium,3 month,2024-08-23,2024-11-21,589.08
3394,Premium,Yearly,2024-08-13,2025-08-13,270.75
3395,Premium,Yearly,2024-09-15,2025-09-15,605.06
3396,Premium,3 month,2024-11-15,2025-02-13,605.06
3397,Free,Yearly,2025-01-02,2026-01-02,0.0
3398,Premium,Yearly,2024-09-25,2025-09-25,605.06
3399,Free,Monthly,2025-06-22,2025-07-22,0.0
3400,Premium,3 month,2025-01-07,2025-04-07,605.06
3401,Premium,3 month,2024-11-25,2025-02-23,605.06
3402,Free,3 month,2025-06-02,2025-08-31,0.0
3403,Premium,Monthly,2025-06-01,2025-07-01,605.06
3404,Family,Monthly,2025-02-05,2025-03-07,882.18
3405,Family,Yearly,2025-02-21,2026-02-21,605.06
3406,Premium,3 month,2024-12-15,2025-03-15,928.02
3407,Family,Yearly,2025-02-11,2026-02-11,605.06
3408,Free,Yearly,2024-12-12,2025-12-12,0.0
3409,Premium,Monthly,2024-12-16,2025-01-15,605.06
3410,Free,Yearly,2024-12-31,2025-12-31,0.0
3411,Family,3 month,2025-02-28,2025-05-29,635.93
3412,Family,3 month,2025-05-24,2025-08-22,281.41
3413,Free,Monthly,2025-06-19,2025-07-19,0.0
3414,Premium,3 month,2025-07-29,2025-10-27,605.06
3415,Free,3 month,2025-04-30,2025-07-29,0.0
3416,Premium,Monthly,2025-07-02,2025-08-01,605.06
3417,Family,Yearly,2025-04-30,2026-04-30,605.06
3418,Free,Yearly,2025-04-13,2026-04-13,0.0
3419,Premium,3 month,2025-05-25,2025-08-23,384.31
3420,Premium,Yearly,2025-04-02,2026-04-02,605.06
3421,Free,Yearly,2024-08-18,2025-08-18,0.0
3422,Free,Yearly,2025-05-11,2026-05-11,0.0
3423,Premium,3 month,2025-05-16,2025-08-14,605.06
3424,Premium,Monthly,2025-03-11,2025-04-10,605.06
3425,Premium,3 month,2025-03-14,2025-06-12,257.31
3426,Premium,Monthly,2024-11-12,2024-12-12,605.06
3427,Premium,Monthly,2024-09-01,2024-10-01,605.06
3428,Free,3 month,2025-03-20,2025-06-18,0.0
3429,Family,Yearly,2025-06-03,2026-06-03,542.25
3430,Premium,3 month,2025-01-20,2025-04-20,869.78
3431,Free,3 month,2025-04-12,2025-07-11,0.0
3432,Family,Monthly,2025-08-08,2025-09-07,605.06
3433,Free,Yearly,2025-04-15,2026-04-15,0.0
3434,Premium,Yearly,2025-06-10,2026-06-10,605.06
3435,Premium,Yearly,2024-11-16,2025-11-16,793.87
3436,Premium,Yearly,2024-08-25,2025-08-25,605.06
3437,Free,Yearly,2025-02-09,2026-02-09,0.0
3438,Premium,Monthly,2025-03-19,2025-04-18,848.22
3439,Family,Yearly,2025-06-16,2026-06-16,605.06
3440,Family,3 month,2025-05-26,2025-08-24,605.06
3441,Premium,Yearly,2024-10-27,2025-10-27,934.33
3442,Family,Monthly,2025-06-02,2025-07-02,605.06
3443,Family,3 month,2024-09-16,2024-12-15,474.19
3444,Premium,Yearly,2024-10-13,2025-10-13,678.64
3445,Premium,Monthly,2024-11-29,2024-12-29,605.06
3446,Family,3 month,2025-04-15,2025-07-14,979.98
3447,Free,3 month,2025-01-31,2025-05-01,0.0
3448,Free,3 month,2025-04-25,2025-07-24,0.0
3449,Premium,Monthly,2025-04-07,2025-05-07,576.83
3450,Premium,Yearly,2025-07-17,2026-07-17,750.77
3451,Premium,Yearly,2025-06-20,2026-06-20,364.64
3452,Family,Yearly,2025-04-24,2026-04-24,605.06
3453,Free,Yearly,2025-01-03,2026-01-03,0.0
3454,Free,Monthly,2025-03-07,2025-04-06,0.0
3455,Family,Monthly,2025-04-17,2025-05-17,536.68
3456,Family,Yearly,2024-12-17,2025-12-17,636.24
3457,Free,Yearly,2024-08-18,2025-08-18,0.0
3458,Family,Yearly,2025-06-21,2026-06-21,823.71
3459,Premium,3 month,2025-05-23,2025-08-21,290.17
3460,Family,Yearly,2025-08-06,2026-08-06,605.06
3461,Free,Monthly,2024-08-20,2024-09-19,0.0
3462,Free,3 month,2025-02-17,2025-05-18,0.0
3463,Premium,Yearly,2024-11-19,2025-11-19,605.06
3464,Premium,Yearly,2024-11-30,2025-11-30,643.19
3465,Premium,3 month,2025-06-09,2025-09-07,605.06
3466,Premium,3 month,2025-05-06,2025-08-04,605.06
3467,Free,Monthly,2024-10-07,2024-11-06,0.0
3468,Premium,3 month,2024-09-24,2024-12-23,605.06
3469,Family,Yearly,2024-11-24,2025-11-24,605.06
3470,Premium,Yearly,2025-05-03,2026-05-03,315.8
3471,Free,Yearly,2024-11-15,2025-11-15,0.0
3472,Family,Yearly,2025-01-06,2026-01-06,605.06
3473,Family,Monthly,2025-04-22,2025-05-22,605.06
3474,Free,Yearly,2025-07-24,2026-07-24,0.0
3475,Premium,Monthly,2024-11-17,2024-12-17,605.06
3476,Family,Monthly,2025-03-08,2025-04-07,399.13
3477,Family,Yearly,2024-10-31,2025-10-31,605.06
3478,Premium,Monthly,2025-03-06,2025-04-05,605.06
3479,Premium,Yearly,2024-11-18,2025-11-18,605.06
3480,Premium,Yearly,2024-10-07,2025-10-07,805.56
3481,Free,3 month,2025-01-07,2025-04-07,0.0
3482,Free,Monthly,2024-09-08,2024-10-08,0.0
3483,Free,Yearly,2025-03-16,2026-03-16,0.0
3484,Premium,Monthly,2024-10-06,2024-11-05,605.06
3485,Premium,Yearly,2025-05-10,2026-05-10,605.06
3486,Premium,3 month,2025-07-25,2025-10-23,605.06
3487,Premium,Yearly,2024-09-26,2025-09-26,362.8
3488,Premium,Yearly,2025-03-22,2026-03-22,605.06
3489,Premium,Yearly,2025-05-22,2026-05-22,605.06
3490,Family,3 month,2025-04-27,2025-07-26,605.06
3491,Premium,Yearly,2025-04-20,2026-04-20,605.06
3492,Premium,Monthly,2025-04-09,2025-05-09,642.13
3493,Premium,Yearly,2025-02-14,2026-02-14,605.06
3494,Family,3 month,2024-10-07,2025-01-05,605.06
3495,Premium,Monthly,2025-03-02,2025-04-01,605.06
3496,Family,3 month,2025-01-26,2025-04-26,605.06
3497,Free,3 month,2024-11-21,2025-02-19,0.0
3498,Family,Yearly,2024-10-30,2025-10-30,605.06
3499,Family,Yearly,2025-02-27,2026-02-27,605.06
3500,Premium,Monthly,2024-11-09,2024-12-09,605.06
3501,Premium,3 month,2025-04-30,2025-07-29,605.06
3502,Premium,3 month,2024-12-05,2025-03-05,605.06
3503,Premium,3 month,2025-02-24,2025-05-25,605.06
3504,Family,3 month,2025-03-22,2025-06-20,605.06
3505,Free,Yearly,2025-07-10,2026-07-10,0.0
3506,Premium,Yearly,2024-09-13,2025-09-13,390.8
3507,Free,Monthly,2024-09-25,2024-10-25,0.0
3508,Free,3 month,2025-07-14,2025-10-12,0.0
3509,Free,3 month,2025-06-14,2025-09-12,0.0
3510,Free,Yearly,2024-08-19,2025-08-19,0.0
3511,Family,3 month,2024-12-19,2025-03-19,605.06
3512,Free,3 month,2025-05-31,2025-08-29,0.0
3513,Premium,3 month,2025-04-26,2025-07-25,605.06
3514,Free,Yearly,2025-07-02,2026-07-02,0.0
3515,Premium,3 month,2024-09-08,2024-12-07,605.06
